nome;descricao;categoria
 Boneco Articulável Incrível Hulk Huck Vingadores Avengers ;;brinquedo
 Kit 5 Navios One Piece Going Merry Luffy Marine Ship A179 ;Kit 5 Navios One Piece Going Merry Luffy Marine ShipTamanho: 4,5cmPeso: 190gMaterial: PVCEspecialidade: Brincar, Colecionar.Pronto EntregaFotos 100% ReaisMandamos Aproximadamente em 24 horas5 miniaturas dos Navios do ONE PIECE!!!Pode ser feito 1 frete para nossos produtos!Vendemos no atacado!!!------------------WOW SHOP------------------;brinquedo
 Varinha Hermione - Harry Potter - Resina ;;brinquedo
 Boneco Dragon Ball Z Son Gokou  ;Produto novo;brinquedo
 Star Wars Rogue One Darth Vader - 1/10 - Iron Studios ;Star Wars Rogue One Darth Vader - 1/10 - Iron StudiosPRONTA ENTREGA!!!Sobre o produtoEstátua do personagem Darth Vader baseado no filme Rogue One da Saga Star Wars.Edição Limitada. Pintura manual e capa em tecido.Inclui base.Especificações• Altura aproximada: 21,5 cm• Escala: 1/10• Material: PolystoneFabricado por Iron StudiosImportado e Dstribuido por PiziiToys;brinquedo
 Cápsulas Minions 1 Pol, Kit 100 Unid, Vending Machine ;"- CÁPSULAS DE MINIONS DE 1"" PARA VENDING MACHINE- PACOTE COM 100 UNIDADES- DÚVIDAS? PERGUNTE-NOS, TEREMOS PRAZER EM ATENDÊ-LO!";brinquedo
 Battle Damaged Armored Batman 1/10 Art Scale Iron Studios ;"Sobre o produtoCriado por Bob Kane e Bill Finger em 1939, Bruce Wayne é empresário, playboy e filantropo bilionário, e ao testemunhar o assassinato de seus pais quando criança passou a viajar pelo mundo, tentando compreender a mente criminosa. Treinou todo tipo de artes marciais e técnicas de combate, buscando a perfeição física e intelectual. Criou um uniforme baseado numa coisa que o amedrontava quando criança: Morcegos. Ele queria que os bandidos compartilhassem do mesmo temor. E assim, passou a lutar contra o crime. Diferentemente de muitos outros super-heróis, Batman não tem nenhum poder sobre-humano, usando apenas o intelecto, habilidades investigatórias, tecnologia e um físico bem-preparado em sua guerra contra o crime. No filme ""Batman vs Superman: A Origem da Justiça"", o ator Ben Affleck interpreta pela primeira vez o Homem-Morcego na continuidade do universo cinematográfico DC. Na batalha entre os dois lendários heróis, a armadura usada por Batman para enfrentar o Homem de Aço emula a criada nos quadrinhos por Frank Miller, na ícônica minissérie ""The Dark Knight Returns"" de 1986Edição Limitada- Produzido com base em referências originais do filme- Fabricado em Polystone- Pintura manual- Capa em tecido Acompanha baseEspecificações? Dimensões do produto: 25 cm de altura ? Escala: 1/10? Material: Polystone? Pintado a mão? Acompanha basePRODUZIDO POR IRON STUDIOSIMPORTADO E DISTRIBUIDO POR PIZIITOYS";brinquedo
 Super Wings Articulado Grande Brinquedo Boneco ;VALOR REFERENTE A 1 UNIDADE.Tamanho: CxLxAJerone 19x19x7Jett 15x18x8Todd 15x17x8Donnie 15x17x8Flip 15x17x8 Chase 15x18x8Com luz e som Produto de ótima qualidade.;brinquedo
 7 Esferas Do Dragão Dragon Ball Z Na Caixa Pronta Entrega Ps ;7 ESFERAS DO DRAGÃO DRAGON BALL Z NA CAIXAÓTIMO PRESENTE PARA CRIANÇA E COLECIONADORES COM A CAIXA DE ALTA QUALIDADE PARA GUARDAR AS ESFERASESFERAS ACRÍLICAS COM ALTO BRILHO7 ESFERAS COM ESTRELAS 1 ATÉ 7Nome do produto: Esferas do Dragon BallProduto novo, material de alta qualidade Tamanho: cerca de 3,5 cmConteúdo: 7 Esferas, 1-7 estrelas.Material: Esferas em acrílico;brinquedo
 Harry Potter 20 Bonecos Nano Metalfigs Colecionar Dtc4290 ;;brinquedo
 Beyblade Metal Earth Aquila Eagle Bird Of Jove Sem Lançador ;;brinquedo
 Boneca Lol Surprise Doll - Pequena ;Você obtém sete camadas de diversão com cada boneca Lol Surprise! À medida que você desenrola a bola, você revelará um novo mistério, sugerindo qual boneca Lol Surprise você vai conseguir! E isso não é tudo! Alimente ou banhe seu bebê para uma surpresa de água adicional: ela pode chorar, cuspir, tiltar ou trocar de cor. Brinquedo recomendado para crianças a partir de 3 anos de idade.Material: Plástico;brinquedo
 Coleção Masha E O Urso Bear 6 Bonecos Personagens Desenho ;;brinquedo
 Alien - Xenomorph Egg Set In Collectible Carton - Neca ;"Alien - Xenomorph Egg Set in Collectible Carton - NecaSOBRE O PERSONAGEM""Novos de Weyland-Yutani, esses ovos são obtidos diretamente do LV-426, onde os Xenomorphs podem circular livremente sem serem confinados a gaiolas apertadas. Compre livre de gaiolas e apoie nossos esforços para estudar e proteger essas espécies gentis e incompreendidas. Aviso: consulte a embalagem para obter instruções de manuseio seguras. Weyland-Yutani não é responsável por qualquer infestação espacial ou destruição planetária que possa ocorrer "".SOBRE O PRODUTODa terrível série de filmes Alien, este conjunto inclui 6 ovos Xenomorph e 3 amigos facehuggers com caudas dobráveis. Eles fazem grandes peças de diorama, pois estão perfeitamente em escala compatível a linha de figuras de 7"" (aproximadamente 15 cm) - e para os colecionadores, a caixa de ovos foi projetada para ser exposta.Caixa com seis ovos:- Três ovos fechados- Três ovos abertos com facehuggers - Três facehuggers com as caldas maleáveis Tamanho aproximado: 12 cm Material: PVCFabricante: Neca";brinquedo
 Boneco Papai Noel Musical Movimento Mexe Bumbum 34cm ;Boneco Papai Noel Musical Movimento Treme O Bumbum 34 CmDESCRIÇÃO DO PRODUTO:Papai Noel Musical Movimento Mexe O Bumbum.Lindo para presentear nesse Natal e também perfeito para decorar sua casa.Papai Noel é uma figura lendária que em muitas culturas ocidentais, traz presente aos seus lares de crianças na noite da Véspera de Natal. Então, você não pode deixar de levar esse boneco tão irreverente e com a simbologia tão forte para essa data especial.ITENS INCLUSO:01 Papai Noel.Medidas: 34cmFUNCIONA COM 3 PILHAS PEQUENAS (AA) - não incluso.;brinquedo
 Mewtwo Figura Articulada (14cm) Pokémon Takara Tomy ;;brinquedo
  Bonecos Brinquedo Vingadores 30 Cm Com Luz E Som Barato  ;CaracteristicasFabricanteHamsbroPersonagemVingadoresFranquiaMarvelTemáticaSuper HeróisBONECOS VINGADORES ARTICULADOSEMITE SOM E LUZ DE LED PRODUTO DE BOA QUALIDADETEMOS EM ESTOQUE PARA ENVIO IMEDIATO PEDIMOS AOS NOSSOS COMPRADORES VERIFICAR DISPONIBILIDADEAPÓS EFETUAR A COMPRA INFORMA O MODELO PELO CANAL DE PERGUNTAS E RESPOSTAS;brinquedo
 The Legend Of Zelda Link Figma 153 Figure Edição Premium ;;brinquedo
 Harry Potter Boneco Bellatrix Pop Funko #35 Pronta Entrega! ;;brinquedo
 Varinha Das Varinhas - Dumbledore - Harry Potter ;Varinha artesanal do personagem Dumbledore de Harry Potter.A varinha acompanha uma caixa preta como a das fotos.Tamanho da varinha: Aproximadamente 38,5cm.;brinquedo
 My Little Pony 14 Cm ;;brinquedo
 Kit Escudo Do Capitão America + Mascara + Boneco ;Kit Escudo Do Capitão America + Mascara + BonecoDescrição:Tamanhos- Boneco: Aproximadamente 15 cm - Mascara: Aproximadamente 19 cm altura 18 largura ( Composição Plástico )Observação:Pode ir o escudo que atira discos ou o normal de acordo com a disponibilidade no estoque.- Escudo Atira Disco: 17 cm com 4 discos ( Composição Plástico )- Escudo Normal: 23 cm aproximadamente( Composição Plástico );brinquedo
 Cloth Myth Ex Shaka De Virgem Soul Of Gold Oferta ;;brinquedo
 Máscara Tokyo Ghoul Kaneki Ken Cosplay Anime Pronta Entrega ;;brinquedo
 Robô Droid Dancarino Helicóptero Musical Luzes Led War 08 ;Especificação:Material: ABS + Componentes eletrônicosCor: branco e azul, vermelho e azulAlimentado por: 3 * 1.5V pilhas AA (não incluídas)Modo de Função: Intermitente / Música / Mover / GirarTamanho do produto: 15 * 22 * 7cm (L * H * W)Tamanho do pacote: 20 * 26 * 9.5cm (L * H * W) Atenção:* Medidas de tamanho manual, permita que 1-3cm sejam diferentes.* A cor pode ser pouco diferente devido ao monitor, obrigado.* Furo da tampa da bateria apenas para decoração, sem parafusos, por favor, note.* Por favor, não se preocupe com algumas manchas de tinta e evite o fogo e a água. Características:* Bateria operada, piscando, soando, dançando Robert.* Ternos para crianças de mais de 3 anos de idade, este produto contém peças pequenas, por favor, participe diretamente da tutela adulta.* Coloque 3 pilhas AA, ligue, este robô vai cantar e dançar, as mãos e os pés se movem para cima e para baixo, a luz de varredura LED emite da cabeça do robô, do peito e das mãos ao mesmo tempo.* Com a roda rotativa na parte inferior, evitará obstáculos sem tropeçar.* Melhor presente para os filhos de seu amigo ou amigo. Embalado incluído:1 * Robot Toy;brinquedo
 Carros Neon Racers Lightning Mcqueen - Mattel ;;brinquedo
 Chaveiro Esfera Do Dragão Dragon Ball Z Goku Vegeta 2,5cm ;;brinquedo
 Bonecos Coleção Gi Joe Comandos Em Ação R$35,00/cada #1 ;;brinquedo
 Super Mario Big Size Bonecos Valor Unitario ;;brinquedo
 Boneco Dragonball Super Z Kai Gt Af Trunks Do Futuro Barato. ;Produto : Boneco do Trunksproduto novo a pronta entrega. envio em 24hrs;brinquedo
 My Little Pony Rainbow Dash Pelúcia ;;brinquedo
 Kit Blaze And The Monster Machines ;Kit com 6 carrinhos de fricção dos personagens Blaze And The Monster Machine medindo aproximadamente 6cm de altura / 7cm de comprimento sendo eles:BlazeZegPickleStripesCrusherDarington;brinquedo
 Kit 6 Miniatura Super Sonic Boom Tails Robotinik ;Kit 6 Miniatura Super Sonic Boom Tails RobotinikTamanho: 8 cmMaterial:PvcEspecialidade: Brincar, Colecionar.Pronto EntregaFotos 100% ReaisMandamos Aproximadamente em 24 horasPode ser feito 1 frete para nossos produtos!Vendemos no atacado!!!------------------WOW SHOP------------------;brinquedo
 Kit Boneco Super Mario Bros + Sonic The Hedgehog / 24peças ;;brinquedo
 Mó Barato Mini Isentos Robo Que Anda De Verdade -barata/rato ;Crianças adoram brincar de faz de conta, imaginar situações diversas e inventar historinhas com seus bonecos e brinquedos . Além de ser muito saudável para o desenvolvimento intelectual dos pequenos, essas brincadeiras são muito divertidas e lúdicas . Para fugir da rotina e entreter as crianças com um brinquedo diferente, chegaram os Insetos Mó Barato , da DTC . Mó Barato Mini Insetos Robôs é diferente de tudo que a meninada já viu e vai divertir de montão. O inseto tem 4,5cm de comprimento , é super detalhado e tem patinhas transparentes maleáveis que permitem movimentos desengonçados . Parece de verdade e seu percurso é imprevisível! Galera, vamos dar susto por aí?;brinquedo
 Kit 2 Figure Action Bonecos Dragon Ball Z Gohan Vs Cell Top ;;brinquedo
 Bandana Naruto Konoha ;O Protetor de Testa (Hitai-ate) é a faixa que é usada por quase todo ninja, composto por uma placa de metal gravada com o símbolo da vila oculta daquele ninja, e normalmente por um tecido que pode ser de diferentes cores e tamanhos. O protetor de testa é recebido uma vez que um ninja gradua-se na Academia e ninjas de nível genin ou mais alto são os únicos autorizados a usá-los. Bandana na cor preta do personagem de anime mais adorado de todos: Naruto.Sinta-se um verdadeiro ninja com a bandana da Vila da Folha, Konoha.Símbolo em placa de Aço InoxFabricação em tecido;brinquedo
 Boneco Falcon Explorador Clássico Original Estrela ;;brinquedo
 Mascara Jason Voorhees Sexta Feira 13 Halloween Original ;;brinquedo
 Beyblade Twisted Tempo Basalt Horogium Metal Promoção Brinde ;;brinquedo
 Boneco Thor Premium Gigante 55cm Marvel Mimo Oficial ;Boneco Thor Premiumr Gigante 55 Cm Mimo PRODUTO NOVO / ENTREGA IMEDIATA !!! Descrição:   Chegaram os incriveis Bonecos Marvel. 3 pontos , Braço, Perna e Cabeça  Especificações  Itens Inclusos: 01 boneco.  Recomendação: Para crianças maiores de 3 anos de idade.  Restrição de Idade: Não recomendável para menores de 3 anos por conter peças pequenas que podem ser engolidas.  Código do Fabricante: 0458  Aviso: As cores podem variar entre as imagens mostradas acima e o produto. Imagens meramente ilustrativas.  Certificado: Certificado pelos Órgãos Autorizados - OCP´S (Organismos de Certificação de Produtos)  Composição / Material: PVC atóxico.  Peso: 640 gr.  Dimensões (AxLxC): Aproximadamente 55 centímetros de altura.     SOMOS A LOJA TOYGAMES PRODUTO ORIGINAL, NOVO, LACRADO, COM GARANTIA E A PRONTA ENTREGA VEJA OS OUTROS PRODUTOS DE NOSSA LOJA: Para visualizar nossos produtos no PC copie e cole no navegador: https://eshops.mercadolivre.com.br/toygamesml Para visualizar nossos produtos NO CELULAR, faça o seguinte: vai em MAIS ANUNCIOS DO VENDEDOR debaixo da seção PERGUTAR do anúncio. A) COMO COMPRAR VÁRIOS PRODUTOS COM FRETE GRÁTIS NA LOJA TOYGAMES:1 - escolher os produtos em MAIS ANUNCIO DO VENDEDOR .2 - na página do produto, clicar no botão ADICIONAR AO CARRINHO, que fica abaixo do preço do anúncio. 3 - depois de escolhidos os produtos (acima de 60 reais), clique no carrinho que fica no canto superior direito do site, para efetuar o pagamento. Se o pedido ultrapassar 120 reais, o frete é grátis. Benefício do Mercado Pontos.  B) APÓS A APROVAÇÃO DO PAGAMENTO, NÃO HÁ NECESSIDADE DE ENVIAR MENSAGENS SOBRE PRAZO DE ENVIO E ENTREGA. O SISTEMA É TODO AUTOMATIZADO.É só efetuar o pagamento e aguardar o prazo de envio descrito no anúncio. Cliente recebe emails do mercado envios com rastreio para acompanhar o pedido. C) QUAL O VALOR DO FRETE? QUAL O PRAZO DE ENVIO E PRAZO DE ENTREGA?Caro cliente, para saber quanto pagará de frete e previsão de prazo de entrega do produto, digite seu CEP logo abaixo do preço do anúncio, em MODIFICAR. 1-Cliente efetua o pagamento 2- Mercado Pago que confirma o pagamento vai email. 3- Mercado Envios envia o rastreio no prazo de 1 a 5 dias (podendo ser enviado antes). - O prazo de entrega do sedex é em média 1 a 3 dias úteis após envio e o de Pac é em média de 5 a 10 dias úteis após envio.- Prazo de envio é no mesmo dia, caso a compra foi efetuada ate as 15:00 em dias úteis, caso contrário, no próximo dia útil. - Todos recebem o código automaticamente pelo sistema do Mercado Envios assim que a mercadoria for postada. - Muito simples, seguro e tranquilo comprar conosco. D) OUTRAS DÚVIDAS? - Sistema do Mercado Envios é todo automatizado, não há necessidade do cliente enviar mensagens sobre envio e entrega.- Temos loja física em Uberlândia, mas compras pelo Mercado Livre, a entrega é feita somente pelos correios.- Aceitamos pagamento pelo Mercado Pago (não precisa enviar comprovante, o próprio Mercado Pago confirma o pagamento via email).- Pagamento por boleto do Mercado Pago é efetivado em até 48 horas.Não trabalhamos com troca, somente com vendas.- Todos nossos produtos são 100% originais e tem 90 dias de garantia contra defeitos de fabricação, não cobrimos mau uso ou queda.- Caso clique em comprar no produto e o anúncio finalize, não se preocupe, acontece isto porque houve o clique e era a última unidade. Produto fica reservado para você, aguardando pagamento.- Clicando em comprar, você estará aceitando automaticamente os termos.Além da certeza de receber o produto, nós visamos a satisfação do cliente em primeiro lugar, oferecendo produtos de alta qualidade e várias formas de pagamento.- Veja nossas qualificações, elas são as maiores provas do nosso respeito, agilidade e honestidade com nossos clientes.;brinquedo
